qseqid	sseqid	nident	pident	positive	ppos	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
c07b8152be774dc23333_tmdbs	8315c65f2e8973b76d46_mega	54	98.182	54	98.18	55	1	0	228	282	2	56	8.31e-32	110.0
c07b8152be774dc23333_tmdbs	8315c65f2e8973b76d46_mega	48	87.273	51	92.73	55	7	0	298	352	2	56	6.19e-28	100.0
c07b8152be774dc23333_tmdbs	06fdf419b59669aa30fc_mega	54	98.182	54	98.18	55	1	0	228	282	2	56	1.06e-31	110.0
c07b8152be774dc23333_tmdbs	06fdf419b59669aa30fc_mega	48	87.273	51	92.73	55	7	0	298	352	2	56	7.89e-28	99.8
c07b8152be774dc23333_tmdbs	d279c6451648ee6790cd_mega	54	98.182	54	98.18	55	1	0	228	282	2	56	1.4000000000000002e-31	109.0
c07b8152be774dc23333_tmdbs	d279c6451648ee6790cd_mega	48	87.273	51	92.73	55	7	0	298	352	2	56	1.14e-27	99.4
c07b8152be774dc23333_tmdbs	9358a2553b9b323e6f25_mega	54	98.182	54	98.18	55	1	0	228	282	2	56	1.5400000000000002e-31	109.0
c07b8152be774dc23333_tmdbs	9358a2553b9b323e6f25_mega	49	89.091	51	92.73	55	6	0	298	352	2	56	5.16e-28	100.0
c07b8152be774dc23333_tmdbs	737b1b14240fcb4c0913_mega	50	90.909	54	98.18	55	5	0	228	282	2	56	1.2599999999999999e-30	107.0
c07b8152be774dc23333_tmdbs	737b1b14240fcb4c0913_mega	46	83.636	51	92.73	55	9	0	298	352	2	56	1.6000000000000001e-27	99.0
c07b8152be774dc23333_tmdbs	c8e27f81425185708f2e_mega	50	90.909	53	96.36	55	5	0	228	282	2	56	1.8900000000000002e-29	103.0
c07b8152be774dc23333_tmdbs	c8e27f81425185708f2e_mega	46	83.636	50	90.91	55	9	0	298	352	2	56	2.31e-26	95.5
c07b8152be774dc23333_tmdbs	d15ab4a9b45750eaed62_mega	47	85.455	51	92.73	55	8	0	228	282	3	57	1.42e-28	101.0
c07b8152be774dc23333_tmdbs	d15ab4a9b45750eaed62_mega	45	78.947	50	87.72	57	12	0	296	352	1	57	2.9300000000000003e-26	95.5
c07b8152be774dc23333_tmdbs	16224393147ab5a34a33_tmdbs	50	92.593	50	92.59	54	4	0	229	282	3	56	1.9699999999999999e-28	101.0
c07b8152be774dc23333_tmdbs	16224393147ab5a34a33_tmdbs	44	81.481	47	87.04	54	10	0	299	352	3	56	1.38e-24	90.9
c07b8152be774dc23333_tmdbs	45cbb9b01e9e96f98cf7_mega	49	89.091	51	92.73	55	6	0	228	282	2	56	3.89e-28	100.0
c07b8152be774dc23333_tmdbs	45cbb9b01e9e96f98cf7_mega	46	82.143	51	91.07	56	10	0	297	352	1	56	1.68e-26	95.9
c07b8152be774dc23333_tmdbs	bdecbbb342bf555da128_mega	49	89.091	51	92.73	55	6	0	228	282	2	56	5.77e-28	100.0
c07b8152be774dc23333_tmdbs	bdecbbb342bf555da128_mega	47	83.929	51	91.07	56	9	0	297	352	1	56	1.0800000000000001e-26	96.7
c07b8152be774dc23333_tmdbs	14a993295feda322e69b_mega	48	85.714	50	89.29	56	8	0	227	282	2	57	1.0100000000000001e-27	99.4
c07b8152be774dc23333_tmdbs	14a993295feda322e69b_mega	42	76.364	47	85.45	55	13	0	298	352	3	57	9.45e-24	88.6
c07b8152be774dc23333_tmdbs	e2cfbf28bae5427949f2_mega	47	85.455	51	92.73	55	8	0	228	282	3	57	1.4700000000000002e-27	99.0
c07b8152be774dc23333_tmdbs	e2cfbf28bae5427949f2_mega	45	78.947	50	87.72	57	12	0	296	352	1	57	2.78e-25	92.8
c07b8152be774dc23333_tmdbs	1f78a34f5d3097b5e6d6_mega	48	85.714	50	89.29	56	8	0	227	282	2	57	3.8700000000000004e-27	97.8
c07b8152be774dc23333_tmdbs	1f78a34f5d3097b5e6d6_mega	42	76.364	47	85.45	55	13	0	298	352	3	57	3.5199999999999994e-23	87.0
c07b8152be774dc23333_tmdbs	ef3f0729cafe958aaa68_mega	41	95.349	42	97.67	43	2	0	179	221	3	45	5.37e-22	83.2
c07b8152be774dc23333_tmdbs	ef3f0729cafe958aaa68_mega	28	63.636	37	84.09	44	16	0	102	145	1	44	3.11e-13	58.5
c07b8152be774dc23333_tmdbs	43265b3ab6708426741d_mega	24	50.0	25	52.08	48	24	0	233	280	1	48	3.79e-07	41.2
c07b8152be774dc23333_tmdbs	43265b3ab6708426741d_mega	23	47.917	26	54.17	48	25	0	303	350	1	48	1.21e-06	40.0
c07b8152be774dc23333_tmdbs	43265b3ab6708426741d_mega	18	42.857	29	69.05	42	24	0	104	145	3	44	2.39e-05	36.2
c07b8152be774dc23333_tmdbs	43265b3ab6708426741d_mega	22	50.0	29	65.91	44	22	0	177	220	1	44	5.98e-05	35.0
c07b8152be774dc23333_tmdbs	779404fb5b98c6396b86_mega	11	61.111	14	77.78	18	7	0	207	224	26	43	2.4	22.3
c07b8152be774dc23333_tmdbs	995201a491a1dffebff3_fireprot	19	29.231	26	40.0	65	39	1	374	431	18	82	3.9	23.9
c07b8152be774dc23333_tmdbs	8fbad11a565ddd8da211_mega	10	40.0	13	52.0	25	15	0	312	336	1	25	6.0	20.8
c07b8152be774dc23333_tmdbs	e0417ee48f784bdeebac_mega	15	31.25	22	45.83	48	17	2	257	292	6	49	6.3	21.6
c07b8152be774dc23333_tmdbs	ea0df18d6537e4a95c8b_tmdbs	15	24.59	27	44.26	61	39	2	189	249	40	93	7.1	22.3
c07b8152be774dc23333_tmdbs	ea0df18d6537e4a95c8b_tmdbm	15	24.59	27	44.26	61	39	2	189	249	40	93	7.1	22.3
c07b8152be774dc23333_tmdbs	ea0df18d6537e4a95c8b_S2648	15	24.59	27	44.26	61	39	2	189	249	40	93	7.1	22.3
edc9cf2faa8fe77f9a56_tmdbs	edc9cf2faa8fe77f9a56_tmdbs	69	100.0	69	100.0	69	0	0	1	69	1	69	2.41e-44	131.0
edc9cf2faa8fe77f9a56_tmdbs	edc9cf2faa8fe77f9a56_S669	69	100.0	69	100.0	69	0	0	1	69	1	69	2.41e-44	131.0
edc9cf2faa8fe77f9a56_tmdbs	1ce7d2abe60deceb9a38_tmdbs	37	57.812	53	82.81	64	27	0	2	65	3	66	5.96e-23	77.8
edc9cf2faa8fe77f9a56_tmdbs	308941ea51bfa45be924_S2648	8	36.364	15	68.18	22	14	0	9	30	50	71	2.3	20.8
edc9cf2faa8fe77f9a56_tmdbs	8896ca1ce7fa69a7d820_S2648	17	32.692	24	46.15	52	24	2	15	57	412	461	2.3	20.8
edc9cf2faa8fe77f9a56_tmdbs	9701477f9b34286b3cc6_tmdbs	15	29.412	24	47.06	51	28	1	9	51	249	299	3.8	20.0
edc9cf2faa8fe77f9a56_tmdbs	3e1297730ff4b26163f6_fireprot	10	29.412	16	47.06	34	24	0	24	57	8	41	5.4	19.6
edc9cf2faa8fe77f9a56_tmdbs	9fde9fbe99e27ae4d7a2_mega	14	33.333	22	52.38	42	25	2	28	68	4	43	9.7	18.1
492dc2b65003af8adf78_tmdbs	492dc2b65003af8adf78_tmdbs	104	100.0	104	100.0	104	0	0	1	104	1	104	1.5599999999999999e-74	210.0
492dc2b65003af8adf78_tmdbs	27c1188be1e98c0298fd_fireprot	81	78.641	94	91.26	103	22	0	2	104	5	107	1.64e-57	173.0
492dc2b65003af8adf78_tmdbs	27c1188be1e98c0298fd_fireprot	22	25.882	38	44.71	85	56	3	2	85	203	281	0.57	23.5
492dc2b65003af8adf78_tmdbs	ed4ddf6f5bf260e97b68_tmdbs	73	80.22	84	92.31	91	18	0	2	92	5	95	6.02e-54	158.0
492dc2b65003af8adf78_tmdbs	ed4ddf6f5bf260e97b68_S2648	73	80.22	84	92.31	91	18	0	2	92	5	95	6.02e-54	158.0
492dc2b65003af8adf78_tmdbs	2ea9362ad3f8b995f483_fireprot	14	36.842	18	47.37	38	24	0	16	53	39	76	2.7	21.6
661b9e99d5e0f771ba87_tmdbs	661b9e99d5e0f771ba87_tmdbs	156	100.0	156	100.0	156	0	0	1	156	1	156	1.33e-110	306.0
661b9e99d5e0f771ba87_tmdbs	661b9e99d5e0f771ba87_tmdbm	156	100.0	156	100.0	156	0	0	1	156	1	156	1.33e-110	306.0
661b9e99d5e0f771ba87_tmdbs	661b9e99d5e0f771ba87_S2648	156	100.0	156	100.0	156	0	0	1	156	1	156	1.33e-110	306.0
661b9e99d5e0f771ba87_tmdbs	661b9e99d5e0f771ba87_fireprot	156	100.0	156	100.0	156	0	0	1	156	1	156	1.33e-110	306.0
661b9e99d5e0f771ba87_tmdbs	3b66e2de12ea462b8bc9_tmdbs	55	39.568	77	55.4	139	83	1	10	148	3	140	3.24e-23	84.7
661b9e99d5e0f771ba87_tmdbs	3b66e2de12ea462b8bc9_Ssym	55	39.568	77	55.4	139	83	1	10	148	3	140	3.24e-23	84.7
661b9e99d5e0f771ba87_tmdbs	3b66e2de12ea462b8bc9_S2648	55	39.568	77	55.4	139	83	1	10	148	3	140	3.24e-23	84.7
661b9e99d5e0f771ba87_tmdbs	43c4d68cc00f3df5c923_S669	13	28.889	24	53.33	45	30	1	90	134	77	119	1.2	23.1
661b9e99d5e0f771ba87_tmdbs	ac3a1e110c30e86d548a_mega	9	47.368	13	68.42	19	10	0	15	33	14	32	1.7	21.2
661b9e99d5e0f771ba87_tmdbs	aae339eb03019266569b_tmdbs	11	39.286	15	53.57	28	12	1	98	125	176	198	4.9	21.6
52c30fd104aaf96a7cb7_tmdbs	52c30fd104aaf96a7cb7_tmdbs	426	100.0	426	100.0	426	0	0	1	426	1	426	0.0	897.0
52c30fd104aaf96a7cb7_tmdbs	1057ab4b4b5495647057_tmdbs	322	75.41	358	83.84	427	94	5	6	426	13	434	0.0	651.0
52c30fd104aaf96a7cb7_tmdbs	8a2bca0acd0dbcb5deab_tmdbs	280	67.308	318	76.44	416	105	7	32	426	42	447	0.0	533.0
52c30fd104aaf96a7cb7_tmdbs	ee867b45a223d05dd3ae_S669	178	81.651	201	92.2	218	40	0	209	426	3	220	3.41e-137	387.0
52c30fd104aaf96a7cb7_tmdbs	46815ad79a7a149d9c46_S669	160	69.264	185	80.09	231	62	1	205	426	1	231	3.56e-113	326.0
27b01d00f9f22ab5a4ac_tmdbs	27b01d00f9f22ab5a4ac_tmdbs	66	100.0	66	100.0	66	0	0	1	66	1	66	6.04e-47	138.0
27b01d00f9f22ab5a4ac_tmdbs	27b01d00f9f22ab5a4ac_S2648	66	100.0	66	100.0	66	0	0	1	66	1	66	6.04e-47	138.0
27b01d00f9f22ab5a4ac_tmdbs	34478d66fb1517e8e5e6_mega	58	92.063	58	92.06	63	0	1	3	60	1	63	2.3e-38	116.0
27b01d00f9f22ab5a4ac_tmdbs	75e516b1db48c2afb7e7_S669	16	31.373	25	49.02	51	28	3	2	48	34	81	0.35	22.7
27b01d00f9f22ab5a4ac_tmdbs	fc13de7781332ca3e965_S669	16	34.043	23	48.94	47	24	3	6	48	36	79	0.39	22.3
27b01d00f9f22ab5a4ac_tmdbs	635711c5f0ac731eb6eb_tmdbs	16	34.043	23	48.94	47	24	3	6	48	119	162	1.3	21.2
27b01d00f9f22ab5a4ac_tmdbs	d25732f31f45089e7007_S2648	7	63.636	8	72.73	11	4	0	50	60	41	51	2.3	20.4
27b01d00f9f22ab5a4ac_tmdbs	ed8909e8743776dc3ca1_tmdbs	6	42.857	10	71.43	14	8	0	53	66	182	195	5.1	19.6
dd7785daeb5df25d1537_tmdbs	dd7785daeb5df25d1537_tmdbs	268	100.0	268	100.0	268	0	0	1	268	1	268	0.0	543.0
dd7785daeb5df25d1537_tmdbs	dd7785daeb5df25d1537_tmdbm	268	100.0	268	100.0	268	0	0	1	268	1	268	0.0	543.0
dd7785daeb5df25d1537_tmdbs	dd7785daeb5df25d1537_S2648	268	100.0	268	100.0	268	0	0	1	268	1	268	0.0	543.0
dd7785daeb5df25d1537_tmdbs	8c8354187a3eed6a8843_tmdbs	228	85.075	253	94.4	268	40	0	1	268	1	268	2.81e-167	458.0
dd7785daeb5df25d1537_tmdbs	8c8354187a3eed6a8843_tmdbm	228	85.075	253	94.4	268	40	0	1	268	1	268	2.81e-167	458.0
dd7785daeb5df25d1537_tmdbs	8c8354187a3eed6a8843_S2648	228	85.075	253	94.4	268	40	0	1	268	1	268	2.81e-167	458.0
dd7785daeb5df25d1537_tmdbs	8c8354187a3eed6a8843_fireprot	228	85.075	253	94.4	268	40	0	1	268	1	268	2.81e-167	458.0
dd7785daeb5df25d1537_tmdbs	67b1aa9105da97a507d8_ptmuld	237	88.433	237	88.43	268	0	4	1	268	1	237	2.9800000000000002e-164	449.0
dd7785daeb5df25d1537_tmdbs	3fdfcdf348eaa2d21814_ptmuld	218	81.343	243	90.67	268	40	2	1	268	1	258	1.01e-154	426.0
dd7785daeb5df25d1537_tmdbs	543c74adaa92982e97f4_tmdbs	14	40.0	19	54.29	35	20	1	70	103	5	39	0.22	26.2
dd7785daeb5df25d1537_tmdbs	91af736b93c9d1fe66b0_S669	14	40.0	19	54.29	35	20	1	70	103	20	54	0.23	26.2
dd7785daeb5df25d1537_tmdbs	e1f30a27f68c92206961_S669	17	22.973	28	37.84	74	49	2	5	78	27	92	0.94	23.9
dd7785daeb5df25d1537_tmdbs	291b2cdfb13cad439f49_S2648	9	52.941	11	64.71	17	8	0	48	64	63	79	3.1	22.7
dd7785daeb5df25d1537_tmdbs	291b2cdfb13cad439f49_fireprot	9	52.941	11	64.71	17	8	0	48	64	63	79	3.1	22.7
dd7785daeb5df25d1537_tmdbs	96804b83ef2efe3b9ba6_tmdbs	9	52.941	11	64.71	17	8	0	48	64	62	78	3.2	22.7
dd7785daeb5df25d1537_tmdbs	96804b83ef2efe3b9ba6_tmdbm	9	52.941	11	64.71	17	8	0	48	64	62	78	3.2	22.7
dd7785daeb5df25d1537_tmdbs	96804b83ef2efe3b9ba6_ptmuld	9	52.941	11	64.71	17	8	0	48	64	62	78	3.2	22.7
dd7785daeb5df25d1537_tmdbs	264a3540624e97a9e528_tmdbs	17	27.869	26	42.62	61	41	1	172	232	50	107	6.1	21.9
dd7785daeb5df25d1537_tmdbs	264a3540624e97a9e528_tmdbm	17	27.869	26	42.62	61	41	1	172	232	50	107	6.1	21.9
dd7785daeb5df25d1537_tmdbs	264a3540624e97a9e528_fireprot	17	27.869	26	42.62	61	41	1	172	232	50	107	6.1	21.9
dd7785daeb5df25d1537_tmdbs	dea2ecb4babad318fe4f_tmdbs	17	27.869	26	42.62	61	41	1	172	232	49	106	6.3	21.6
dd7785daeb5df25d1537_tmdbs	dea2ecb4babad318fe4f_Ssym	17	27.869	26	42.62	61	41	1	172	232	49	106	6.3	21.6
dd7785daeb5df25d1537_tmdbs	dea2ecb4babad318fe4f_S2648	17	27.869	26	42.62	61	41	1	172	232	49	106	6.3	21.6
dd7785daeb5df25d1537_tmdbs	dea2ecb4babad318fe4f_ptmuld	17	27.869	26	42.62	61	41	1	172	232	49	106	6.3	21.6
dd7785daeb5df25d1537_tmdbs	5d089892785692506fa0_mega	8	47.059	9	52.94	17	9	0	62	78	50	66	6.3	20.8
dd7785daeb5df25d1537_tmdbs	56f2ba80d7ce89491a66_fireprot	16	26.23	26	42.62	61	42	1	172	232	50	107	8.1	21.6
8c8354187a3eed6a8843_tmdbs	8c8354187a3eed6a8843_tmdbs	268	100.0	268	100.0	268	0	0	1	268	1	268	0.0	542.0
8c8354187a3eed6a8843_tmdbs	8c8354187a3eed6a8843_tmdbm	268	100.0	268	100.0	268	0	0	1	268	1	268	0.0	542.0
8c8354187a3eed6a8843_tmdbs	8c8354187a3eed6a8843_S2648	268	100.0	268	100.0	268	0	0	1	268	1	268	0.0	542.0
8c8354187a3eed6a8843_tmdbs	8c8354187a3eed6a8843_fireprot	268	100.0	268	100.0	268	0	0	1	268	1	268	0.0	542.0
8c8354187a3eed6a8843_tmdbs	3fdfcdf348eaa2d21814_ptmuld	258	96.269	258	96.27	268	0	2	1	268	1	258	0.0	510.0
8c8354187a3eed6a8843_tmdbs	dd7785daeb5df25d1537_tmdbs	228	85.075	253	94.4	268	40	0	1	268	1	268	8.05e-168	459.0
8c8354187a3eed6a8843_tmdbs	dd7785daeb5df25d1537_tmdbm	228	85.075	253	94.4	268	40	0	1	268	1	268	8.05e-168	459.0
8c8354187a3eed6a8843_tmdbs	dd7785daeb5df25d1537_S2648	228	85.075	253	94.4	268	40	0	1	268	1	268	8.05e-168	459.0
8c8354187a3eed6a8843_tmdbs	67b1aa9105da97a507d8_ptmuld	202	75.373	223	83.21	268	35	4	1	268	1	237	5.54e-135	375.0
8c8354187a3eed6a8843_tmdbs	91af736b93c9d1fe66b0_S669	13	38.235	19	55.88	34	20	1	70	102	20	53	0.65	24.6
8c8354187a3eed6a8843_tmdbs	543c74adaa92982e97f4_tmdbs	13	38.235	19	55.88	34	20	1	70	102	5	38	0.66	24.6
8c8354187a3eed6a8843_tmdbs	291b2cdfb13cad439f49_S2648	8	47.059	11	64.71	17	9	0	48	64	63	79	4.1	22.3
8c8354187a3eed6a8843_tmdbs	291b2cdfb13cad439f49_fireprot	8	47.059	11	64.71	17	9	0	48	64	63	79	4.1	22.3
8c8354187a3eed6a8843_tmdbs	96804b83ef2efe3b9ba6_tmdbs	8	47.059	11	64.71	17	9	0	48	64	62	78	4.2	22.3
8c8354187a3eed6a8843_tmdbs	96804b83ef2efe3b9ba6_tmdbm	8	47.059	11	64.71	17	9	0	48	64	62	78	4.2	22.3
8c8354187a3eed6a8843_tmdbs	96804b83ef2efe3b9ba6_ptmuld	8	47.059	11	64.71	17	9	0	48	64	62	78	4.2	22.3
8c8354187a3eed6a8843_tmdbs	e1f30a27f68c92206961_S669	10	29.412	15	44.12	34	24	0	28	61	44	77	9.9	20.8
8c8354187a3eed6a8843_tmdbs	5d089892785692506fa0_mega	8	47.059	9	52.94	17	9	0	62	78	50	66	9.9	20.4
8c8354187a3eed6a8843_tmdbs	004c6498b9c7cb030949_mega	9	45.0	13	65.0	20	11	0	31	50	19	38	9.9	20.0
0ff63590219f0fcf66f9_tmdbs	0ff63590219f0fcf66f9_tmdbs	85	100.0	85	100.0	85	0	0	1	85	1	85	8.730000000000001e-59	169.0
0ff63590219f0fcf66f9_tmdbs	a61b23b2d13f029b045d_tmdbs	84	98.824	84	98.82	85	1	0	1	85	1	85	1.17e-57	166.0
0ff63590219f0fcf66f9_tmdbs	a61b23b2d13f029b045d_S2648	84	98.824	84	98.82	85	1	0	1	85	1	85	1.17e-57	166.0
0ff63590219f0fcf66f9_tmdbs	a61b23b2d13f029b045d_fireprot	84	98.824	84	98.82	85	1	0	1	85	1	85	1.17e-57	166.0
0ff63590219f0fcf66f9_tmdbs	35bc95270307418af1a5_tmdbs	28	34.568	48	59.26	81	53	0	1	81	1	81	8.93e-15	58.2
0ff63590219f0fcf66f9_tmdbs	35bc95270307418af1a5_tmdbm	28	34.568	48	59.26	81	53	0	1	81	1	81	8.93e-15	58.2
0ff63590219f0fcf66f9_tmdbs	35bc95270307418af1a5_fireprot	28	34.568	48	59.26	81	53	0	1	81	1	81	8.93e-15	58.2
0ff63590219f0fcf66f9_tmdbs	ca005b78f4aad65076cc_tmdbm	27	33.333	47	58.02	81	54	0	1	81	1	81	3.48e-14	56.6
0ff63590219f0fcf66f9_tmdbs	5fcef557df47670fd05c_S2648	27	34.177	47	59.49	79	52	0	3	81	2	80	8.29e-14	55.8
0ff63590219f0fcf66f9_tmdbs	5fcef557df47670fd05c_ptmuld	27	34.177	47	59.49	79	52	0	3	81	2	80	8.29e-14	55.8
0ff63590219f0fcf66f9_tmdbs	35a92e365cb31af34918_tmdbs	20	31.25	37	57.81	64	44	0	1	64	1	64	6.39e-09	43.1
0ff63590219f0fcf66f9_tmdbs	ade89191e2b5e55929da_mega	9	37.5	14	58.33	24	15	0	32	55	1	24	1.3	20.8
0ff63590219f0fcf66f9_tmdbs	80a60fb9aa7e444f4c98_ptmuld	9	42.857	12	57.14	21	12	0	60	80	249	269	6.5	20.0
0ff63590219f0fcf66f9_tmdbs	995201a491a1dffebff3_fireprot	9	42.857	12	57.14	21	12	0	60	80	295	315	6.7	20.0
0ff63590219f0fcf66f9_tmdbs	2d3dfbb48c046a8b8e0b_tmdbs	9	42.857	12	57.14	21	12	0	60	80	271	291	6.8	19.6
0ff63590219f0fcf66f9_tmdbs	2d3dfbb48c046a8b8e0b_tmdbm	9	42.857	12	57.14	21	12	0	60	80	271	291	6.8	19.6
0ff63590219f0fcf66f9_tmdbs	2d3dfbb48c046a8b8e0b_S2648	9	42.857	12	57.14	21	12	0	60	80	271	291	6.8	19.6
a61b23b2d13f029b045d_tmdbs	a61b23b2d13f029b045d_tmdbs	85	100.0	85	100.0	85	0	0	1	85	1	85	6.21e-59	169.0
a61b23b2d13f029b045d_tmdbs	a61b23b2d13f029b045d_S2648	85	100.0	85	100.0	85	0	0	1	85	1	85	6.21e-59	169.0
a61b23b2d13f029b045d_tmdbs	a61b23b2d13f029b045d_fireprot	85	100.0	85	100.0	85	0	0	1	85	1	85	6.21e-59	169.0
a61b23b2d13f029b045d_tmdbs	0ff63590219f0fcf66f9_tmdbs	84	98.824	84	98.82	85	1	0	1	85	1	85	1.17e-57	166.0
a61b23b2d13f029b045d_tmdbs	35bc95270307418af1a5_tmdbs	29	35.802	49	60.49	81	52	0	1	81	1	81	1.66e-16	62.8
a61b23b2d13f029b045d_tmdbs	35bc95270307418af1a5_tmdbm	29	35.802	49	60.49	81	52	0	1	81	1	81	1.66e-16	62.8
a61b23b2d13f029b045d_tmdbs	35bc95270307418af1a5_fireprot	29	35.802	49	60.49	81	52	0	1	81	1	81	1.66e-16	62.8
a61b23b2d13f029b045d_tmdbs	ca005b78f4aad65076cc_tmdbm	28	34.568	48	59.26	81	53	0	1	81	1	81	5.87e-16	61.2
a61b23b2d13f029b045d_tmdbs	5fcef557df47670fd05c_S2648	28	35.443	48	60.76	79	51	0	3	81	2	80	1.38e-15	60.5
a61b23b2d13f029b045d_tmdbs	5fcef557df47670fd05c_ptmuld	28	35.443	48	60.76	79	51	0	3	81	2	80	1.38e-15	60.5
a61b23b2d13f029b045d_tmdbs	35a92e365cb31af34918_tmdbs	21	32.812	38	59.38	64	43	0	1	64	1	64	2.33e-10	47.0
a61b23b2d13f029b045d_tmdbs	ade89191e2b5e55929da_mega	9	37.5	14	58.33	24	15	0	32	55	1	24	1.5	20.4
a61b23b2d13f029b045d_tmdbs	80a60fb9aa7e444f4c98_ptmuld	9	42.857	12	57.14	21	12	0	60	80	249	269	6.9	19.6
a61b23b2d13f029b045d_tmdbs	995201a491a1dffebff3_fireprot	9	42.857	12	57.14	21	12	0	60	80	295	315	7.1	19.6
a61b23b2d13f029b045d_tmdbs	2d3dfbb48c046a8b8e0b_tmdbs	9	42.857	12	57.14	21	12	0	60	80	271	291	7.2	19.6
a61b23b2d13f029b045d_tmdbs	2d3dfbb48c046a8b8e0b_tmdbm	9	42.857	12	57.14	21	12	0	60	80	271	291	7.2	19.6
a61b23b2d13f029b045d_tmdbs	2d3dfbb48c046a8b8e0b_S2648	9	42.857	12	57.14	21	12	0	60	80	271	291	7.2	19.6
f94b9ec948ac48f2654c_tmdbs	f94b9ec948ac48f2654c_tmdbs	2201	100.0	2201	100.0	2201	0	0	1	2201	1	2201	0.0	4551.0
f94b9ec948ac48f2654c_tmdbs	f94b9ec948ac48f2654c_fireprot	2201	100.0	2201	100.0	2201	0	0	1	2201	1	2201	0.0	4551.0
f94b9ec948ac48f2654c_tmdbs	01933112de6f345b9eeb_fireprot	313	24.245	542	41.98	1291	927	28	626	1886	814	2083	6.95e-102	360.0
f94b9ec948ac48f2654c_tmdbs	01933112de6f345b9eeb_fireprot	339	24.094	601	42.71	1407	976	39	624	1967	609	1986	9.47e-95	337.0
f94b9ec948ac48f2654c_tmdbs	01933112de6f345b9eeb_fireprot	303	25.334	506	42.31	1196	844	32	623	1793	907	2078	4.12e-89	319.0
f94b9ec948ac48f2654c_tmdbs	01933112de6f345b9eeb_fireprot	322	23.199	580	41.79	1388	970	39	631	1964	728	2073	2.9000000000000003e-86	309.0
f94b9ec948ac48f2654c_tmdbs	01933112de6f345b9eeb_fireprot	297	24.485	516	42.54	1213	839	31	811	1979	728	1907	1.73e-80	290.0
f94b9ec948ac48f2654c_tmdbs	01933112de6f345b9eeb_fireprot	228	24.411	400	42.83	934	669	21	623	1535	1174	2091	2.73e-68	251.0
f94b9ec948ac48f2654c_tmdbs	01933112de6f345b9eeb_fireprot	197	23.452	346	41.19	840	612	18	622	1444	1266	2091	1.26e-53	202.0
f94b9ec948ac48f2654c_tmdbs	01933112de6f345b9eeb_fireprot	164	27.471	262	43.89	597	346	23	626	1169	1726	2288	1.0399999999999998e-42	166.0
f94b9ec948ac48f2654c_tmdbs	01933112de6f345b9eeb_fireprot	154	21.937	274	39.03	702	485	17	1365	2015	628	1317	1.15e-34	140.0
f94b9ec948ac48f2654c_tmdbs	01933112de6f345b9eeb_fireprot	20	27.778	35	48.61	72	50	2	1546	1617	2211	2280	0.034	33.5
f94b9ec948ac48f2654c_tmdbs	01933112de6f345b9eeb_fireprot	20	32.787	27	44.26	61	39	2	1724	1783	2208	2267	6.2	25.8
f94b9ec948ac48f2654c_tmdbs	e14c85b5d4e8697d566c_tmdbs	90	100.0	90	100.0	90	0	0	802	891	1	90	2.45e-56	184.0
f94b9ec948ac48f2654c_tmdbs	e14c85b5d4e8697d566c_tmdbs	29	32.584	43	48.31	89	58	1	1887	1973	2	90	7.1e-09	49.7
f94b9ec948ac48f2654c_tmdbs	e14c85b5d4e8697d566c_tmdbs	25	29.762	40	47.62	84	57	1	985	1066	2	85	1.78e-08	48.5
f94b9ec948ac48f2654c_tmdbs	e14c85b5d4e8697d566c_tmdbs	24	26.966	47	52.81	89	64	1	1710	1797	2	90	3.96e-08	47.4
f94b9ec948ac48f2654c_tmdbs	e14c85b5d4e8697d566c_tmdbs	26	29.213	48	53.93	89	61	1	1799	1885	2	90	7.47e-08	46.6
f94b9ec948ac48f2654c_tmdbs	e14c85b5d4e8697d566c_tmdbs	27	30.337	43	48.31	89	52	3	893	977	2	84	2.93e-05	39.3
f94b9ec948ac48f2654c_tmdbs	e14c85b5d4e8697d566c_S2648	90	100.0	90	100.0	90	0	0	802	891	1	90	2.45e-56	184.0
f94b9ec948ac48f2654c_tmdbs	e14c85b5d4e8697d566c_S2648	29	32.584	43	48.31	89	58	1	1887	1973	2	90	7.1e-09	49.7
f94b9ec948ac48f2654c_tmdbs	e14c85b5d4e8697d566c_S2648	25	29.762	40	47.62	84	57	1	985	1066	2	85	1.78e-08	48.5
f94b9ec948ac48f2654c_tmdbs	e14c85b5d4e8697d566c_S2648	24	26.966	47	52.81	89	64	1	1710	1797	2	90	3.96e-08	47.4
f94b9ec948ac48f2654c_tmdbs	e14c85b5d4e8697d566c_S2648	26	29.213	48	53.93	89	61	1	1799	1885	2	90	7.47e-08	46.6
f94b9ec948ac48f2654c_tmdbs	e14c85b5d4e8697d566c_S2648	27	30.337	43	48.31	89	52	3	893	977	2	84	2.93e-05	39.3
f94b9ec948ac48f2654c_tmdbs	3d9428df01d35d164d69_ptmuld	107	28.686	177	47.45	373	248	10	623	983	2	368	1.05e-35	135.0
f94b9ec948ac48f2654c_tmdbs	3d9428df01d35d164d69_ptmuld	98	27.92	153	43.59	351	242	7	1545	1885	19	368	4.820000000000001e-31	121.0
f94b9ec948ac48f2654c_tmdbs	3d9428df01d35d164d69_ptmuld	85	28.523	136	45.64	298	205	5	854	1147	56	349	1.36e-28	114.0
f94b9ec948ac48f2654c_tmdbs	3d9428df01d35d164d69_ptmuld	95	26.316	162	44.88	361	228	9	1618	1960	11	351	1.6e-26	108.0
